timestamps,TP9,AF7,AF8,TP10,Right AUX
1776091779.987,133.789,-42.969,-34.180,3.418,0.000
1776091779.991,-227.051,-44.434,-26.367,-71.289,0.000
1776091779.995,-303.711,-41.992,-27.832,-93.750,0.000
1776091779.999,42.480,-34.668,-31.250,-27.832,0.000
1776091780.003,195.312,-39.551,-27.832,13.672,0.000
1776091780.007,-131.348,-41.016,-32.227,-56.641,0.000
1776091780.011,-352.051,-35.156,-30.273,-102.539,0.000
1776091780.014,-75.195,-37.109,-28.320,-44.922,0.000
1776091780.019,199.707,-34.668,-33.691,-2.930,0.000
1776091780.023,-33.691,-30.762,-34.180,-49.316,0.000
1776091780.026,-350.586,-33.691,-26.367,-97.168,0.000
1776091780.030,-172.363,-40.039,-25.879,-62.500,0.000
1776091780.034,164.062,-42.969,-36.621,-11.719,0.000
1776091780.038,43.945,-42.480,-33.691,-36.133,0.000
1776091780.042,-311.523,-43.945,-32.715,-100.098,0.000
1776091780.046,-276.855,-46.875,-33.691,-93.750,0.000
1776091780.050,87.402,-48.828,-37.109,-26.367,0.000
1776091780.054,131.836,-37.598,-40.039,-26.855,0.000
1776091780.058,-219.727,-36.133,-29.785,-86.914,0.000
1776091780.061,-339.355,-49.316,-27.344,-97.168,0.000
1776091780.066,-12.207,-47.852,-33.203,-41.504,0.000
1776091780.069,172.363,-47.363,-34.668,-11.230,0.000
1776091780.073,-115.723,-48.828,-30.762,-62.012,0.000
1776091780.077,-360.840,-52.734,-34.180,-106.934,0.000
1776091780.081,-118.652,-48.340,-41.504,-66.895,0.000
1776091780.085,171.387,-42.480,-42.480,-22.461,0.000
1776091780.089,-19.531,-44.434,-34.668,-59.082,0.000
1776091780.093,-352.539,-50.293,-20.996,-105.957,0.000
1776091780.097,-228.516,-55.176,-24.902,-80.078,0.000
1776091780.101,128.418,-50.293,-35.156,-19.531,0.000
1776091780.104,68.848,-47.852,-40.039,-35.156,0.000
1776091780.108,-306.152,-51.758,-41.016,-110.840,0.000
1776091780.112,-313.477,-51.270,-40.527,-103.516,0.000
1776091780.116,59.570,-42.480,-37.109,-24.414,0.000
1776091780.120,150.391,-37.598,-28.809,-5.371,0.000
1776091780.124,-196.289,-47.852,-32.227,-71.289,0.000
1776091780.128,-360.352,-54.199,-39.062,-101.562,0.000
1776091780.132,-42.969,-49.316,-36.133,-34.668,0.000
1776091780.136,178.223,-46.387,-30.273,-1.465,0.000
1776091780.140,-94.238,-50.293,-28.809,-58.105,0.000
1776091780.144,-377.441,-47.363,-40.527,-116.699,0.000
1776091780.147,-157.715,-45.898,-49.316,-71.777,0.000
1776091780.151,200.684,-41.992,-44.434,14.160,0.000
1776091780.155,60.547,-48.828,-27.832,-1.953,0.000
1776091780.159,-338.867,-69.336,-19.043,-87.402,0.000
1776091780.163,-270.508,-69.336,-24.414,-83.984,0.000
1776091780.167,118.164,-65.430,-23.438,-13.672,0.000
1776091780.171,91.797,-62.012,-19.531,-21.484,0.000
1776091780.175,-292.480,-59.570,-17.578,-97.656,0.000
1776091780.179,-341.309,-69.336,-15.137,-110.352,0.000
1776091780.183,11.230,-77.637,-11.230,-37.598,0.000
1776091780.187,112.793,-75.195,-10.254,-22.949,0.000
1776091780.190,-219.727,-75.684,-2.441,-99.121,0.000
1776091780.194,-406.738,-77.637,0.000,-123.047,0.000
1776091780.198,-114.258,-75.684,-5.859,-63.477,0.000
1776091780.202,138.672,-68.848,-10.742,-30.762,0.000
1776091780.206,-109.863,-66.406,-9.277,-83.008,0.000
1776091780.210,-406.738,-75.684,-5.371,-125.977,0.000
1776091780.214,-207.031,-77.637,-16.113,-84.961,0.000
1776091780.218,122.559,-70.801,-24.902,-37.109,0.000
1776091780.222,-23.926,-63.965,-21.484,-71.777,0.000
1776091780.226,-365.234,-65.430,-15.137,-125.000,0.000
1776091780.230,-286.133,-69.336,-13.184,-102.539,0.000
1776091780.233,76.660,-53.223,-23.438,-47.363,0.000
1776091780.237,88.867,-49.805,-23.926,-47.363,0.000
1776091780.241,-269.531,-61.035,-13.184,-104.980,0.000
1776091780.245,-358.398,-66.406,-13.184,-116.699,0.000
1776091780.249,-20.508,-63.477,-28.320,-57.129,0.000
1776091780.253,139.648,-62.012,-30.273,-29.297,0.000
1776091780.257,-159.180,-64.453,-21.484,-83.984,0.000
1776091780.261,-378.418,-58.594,-18.066,-113.770,0.000
1776091780.265,-110.840,-49.316,-18.555,-55.176,0.000
1776091780.269,169.922,-49.805,-22.461,-20.020,0.000
1776091780.273,-33.203,-56.641,-18.066,-62.012,0.000
1776091780.277,-348.633,-59.082,-15.137,-104.980,0.000
1776091780.280,-192.871,-62.988,-25.391,-78.613,0.000
1776091780.284,160.645,-63.965,-29.297,-27.344,0.000
1776091780.288,73.242,-62.988,-13.672,-29.785,0.000
1776091780.292,-303.711,-60.059,-16.602,-92.773,0.000
1776091780.296,-283.691,-57.617,-22.949,-92.285,0.000
1776091780.300,100.098,-47.852,-16.602,-15.625,0.000
1776091780.304,145.996,-42.969,-24.414,-8.789,0.000
1776091780.308,-206.055,-49.316,-26.367,-71.289,0.000
1776091780.312,-318.848,-58.594,-18.066,-87.402,0.000
1776091780.316,5.371,-52.734,-22.949,-28.320,0.000
1776091780.320,197.754,-49.805,-26.367,4.883,0.000
1776091780.324,-99.121,-54.199,-26.367,-60.059,0.000
1776091780.327,-355.469,-44.922,-23.438,-99.609,0.000
1776091780.331,-91.797,-44.922,-16.602,-32.227,0.000
1776091780.335,193.359,-53.711,-20.996,12.207,0.000
1776091780.339,-10.254,-47.363,-29.785,-42.969,0.000
1776091780.343,-324.219,-55.664,-17.090,-82.031,0.000
1776091780.347,-187.012,-52.734,-14.648,-46.387,0.000
1776091780.351,153.320,-33.203,-32.227,-16.113,0.000
1776091780.355,78.125,-27.832,-36.133,-50.293,0.000
1776091780.359,-291.016,-30.762,-30.762,-114.258,0.000
1776091780.363,-293.457,-36.133,-32.227,-102.539,0.000
1776091780.367,68.848,-30.273,-38.086,-35.156,0.000
1776091780.371,141.602,-24.414,-41.992,-31.738,0.000
1776091780.374,-209.961,-25.391,-41.504,-100.586,0.000
1776091780.378,-356.445,-25.391,-29.297,-110.840,0.000
1776091780.382,-43.945,-20.508,-27.344,-51.758,0.000
1776091780.386,165.039,-13.672,-46.875,-28.809,0.000
1776091780.390,-101.074,-16.113,-51.270,-79.590,0.000
1776091780.394,-376.953,-26.367,-48.340,-125.977,0.000
1776091780.398,-164.062,-23.926,-54.199,-85.938,0.000
1776091780.402,163.574,-20.020,-49.316,-28.320,0.000
1776091780.406,21.973,-23.926,-39.551,-48.828,0.000
1776091780.410,-331.055,-24.414,-41.016,-106.934,0.000
1776091780.414,-241.211,-22.461,-42.480,-85.449,0.000
1776091780.417,129.395,-21.484,-42.480,-26.855,0.000
1776091780.421,110.352,-30.762,-41.016,-38.574,0.000
1776091780.425,-258.789,-37.109,-39.062,-92.773,0.000
1776091780.429,-318.359,-25.391,-40.527,-91.797,0.000
1776091780.433,48.828,-17.578,-37.598,-20.020,0.000
1776091780.437,178.223,-23.438,-31.738,-0.977,0.000
1776091780.441,-164.062,-29.785,-23.926,-68.359,0.000
1776091780.445,-358.887,-31.250,-24.902,-95.215,0.000
1776091780.449,-65.430,-33.203,-36.621,-35.156,0.000
1776091780.453,182.129,-40.527,-43.457,1.953,0.000
1776091780.457,-62.500,-39.062,-36.133,-51.758,0.000
1776091780.460,-362.305,-41.016,-30.762,-102.539,0.000
1776091780.464,-172.363,-46.875,-38.086,-68.359,0.000
1776091780.468,173.828,-42.969,-36.621,-11.719,0.000
1776091780.472,40.527,-40.527,-42.969,-44.922,0.000
1776091780.476,-325.195,-42.480,-41.992,-107.422,0.000
1776091780.480,-261.230,-39.062,-32.715,-77.148,0.000
1776091780.484,115.234,-38.086,-39.062,-17.578,0.000
1776091780.488,137.207,-38.086,-30.273,-12.207,0.000
1776091780.492,-223.633,-40.527,-13.672,-64.453,0.000
1776091780.496,-312.012,-41.504,-18.066,-79.590,0.000
1776091780.500,27.832,-48.340,-31.250,-18.066,0.000
1776091780.503,188.965,-48.828,-38.086,1.953,0.000
1776091780.507,-131.836,-42.969,-37.598,-62.988,0.000
1776091780.511,-347.656,-43.457,-30.762,-90.332,0.000
1776091780.515,-63.477,-42.480,-26.367,-21.484,0.000
1776091780.519,207.031,-33.203,-34.668,8.789,0.000
1776091780.523,-3.906,-28.320,-31.250,-41.016,0.000
1776091780.527,-323.730,-36.133,-22.949,-83.008,0.000
1776091780.531,-179.688,-37.109,-30.762,-55.176,0.000
1776091780.535,163.574,-30.273,-42.480,-11.719,0.000
1776091780.539,73.730,-30.762,-43.945,-35.645,0.000
1776091780.543,-288.086,-38.086,-40.527,-94.727,0.000
1776091780.546,-270.020,-41.016,-43.945,-88.379,0.000
1776091780.550,101.562,-34.180,-39.062,-19.043,0.000
1776091780.554,156.738,-34.180,-36.133,-4.395,0.000
1776091780.558,-198.242,-43.457,-42.480,-77.148,0.000
1776091780.562,-329.590,-41.016,-39.551,-108.398,0.000
1776091780.566,6.348,-31.738,-34.180,-42.969,0.000
1776091780.570,203.125,-34.180,-36.133,-16.113,0.000
1776091780.574,-84.961,-35.645,-36.621,-76.172,0.000
1776091780.578,-349.609,-40.527,-40.527,-116.211,0.000
1776091780.582,-117.188,-43.457,-40.039,-68.359,0.000
1776091780.586,187.500,-44.434,-43.457,-20.508,0.000
1776091780.589,9.277,-42.480,-42.480,-54.688,0.000
1776091780.593,-329.102,-40.039,-29.785,-101.074,0.000
1776091780.597,-208.496,-38.574,-39.062,-77.148,0.000
1776091780.601,156.738,-43.945,-46.875,-23.926,0.000
1776091780.605,97.168,-55.664,-38.574,-34.668,0.000
1776091780.609,-287.109,-53.711,-37.598,-96.191,0.000
1776091780.613,-300.781,-45.898,-37.598,-100.098,0.000
1776091780.617,64.453,-40.039,-37.109,-36.621,0.000
1776091780.621,157.227,-37.109,-38.574,-29.297,0.000
1776091780.624,-175.781,-39.551,-33.203,-96.191,0.000
1776091780.629,-338.867,-41.016,-23.438,-107.422,0.000
1776091780.633,-30.273,-32.715,-20.508,-44.922,0.000
1776091780.636,195.312,-28.809,-31.738,-15.625,0.000
1776091780.640,-63.965,-32.715,-38.574,-69.824,0.000
1776091780.644,-344.238,-36.133,-27.344,-120.117,0.000
1776091780.648,-123.047,-33.691,-16.602,-66.895,0.000
1776091780.652,190.430,-29.785,-26.367,-9.277,0.000
1776091780.656,27.832,-30.762,-31.250,-46.387,0.000
1776091780.660,-319.336,-35.645,-25.391,-99.121,0.000
1776091780.664,-228.027,-46.387,-22.461,-70.801,0.000
1776091780.668,137.207,-42.480,-31.738,-21.973,0.000
1776091780.671,122.070,-32.227,-32.227,-27.344,0.000
1776091780.676,-239.746,-40.039,-20.508,-84.961,0.000
1776091780.680,-289.062,-39.062,-16.113,-94.727,0.000
1776091780.683,67.383,-33.203,-18.555,-22.949,0.000
1776091780.687,188.477,-33.203,-12.207,-6.348,0.000
1776091780.691,-138.184,-37.598,-11.230,-68.848,0.000
1776091780.695,-341.309,-45.410,-17.090,-100.098,0.000
1776091780.699,-66.895,-48.340,-26.367,-51.758,0.000
1776091780.703,189.453,-41.016,-29.297,-6.348,0.000
1776091780.707,-41.504,-42.480,-16.113,-46.387,0.000
1776091780.711,-356.934,-59.570,-14.648,-99.121,0.000
1776091780.715,-190.918,-53.223,-25.391,-72.266,0.000
1776091780.718,161.133,-35.645,-22.949,-16.602,0.000
1776091780.723,48.828,-42.969,-19.043,-40.039,0.000
1776091780.726,-324.707,-53.223,-23.926,-110.352,0.000
1776091780.730,-274.414,-51.758,-33.203,-111.816,0.000
1776091780.734,95.215,-45.898,-32.227,-40.039,0.000
1776091780.738,108.887,-44.434,-20.508,-24.902,0.000
1776091780.742,-243.652,-42.969,-13.184,-93.750,0.000
1776091780.746,-334.473,-45.898,-20.996,-119.629,0.000
1776091780.750,8.789,-47.363,-28.320,-59.570,0.000
1776091780.754,185.059,-44.434,-21.973,-17.578,0.000
1776091780.758,-122.070,-48.340,-29.785,-83.008,0.000
1776091780.761,-349.609,-42.480,-34.668,-125.000,0.000
1776091780.765,-85.449,-41.016,-23.926,-60.059,0.000
1776091780.770,188.477,-43.945,-25.879,-18.555,0.000
1776091780.773,-24.414,-40.039,-30.273,-70.801,0.000
1776091780.777,-342.285,-43.457,-21.973,-117.188,0.000
1776091780.781,-187.012,-50.781,-20.508,-71.289,0.000
1776091780.785,161.133,-43.457,-27.832,-11.719,0.000
1776091780.789,80.566,-41.504,-28.320,-34.180,0.000
1776091780.793,-291.016,-41.992,-23.438,-98.145,0.000
1776091780.797,-281.738,-43.945,-25.879,-88.867,0.000
1776091780.801,97.656,-48.828,-30.762,-16.113,0.000
1776091780.805,161.621,-34.668,-26.855,-16.602,0.000
1776091780.808,-192.871,-26.855,-14.160,-85.938,0.000
1776091780.812,-329.102,-43.457,-14.160,-100.098,0.000
1776091780.816,-15.625,-44.434,-31.738,-44.922,0.000
1776091780.820,175.781,-40.527,-38.574,-11.719,0.000
1776091780.824,-99.609,-48.828,-30.273,-53.223,0.000
1776091780.828,-349.121,-53.223,-22.949,-96.191,0.000
1776091780.832,-120.605,-49.316,-25.391,-54.199,0.000
1776091780.836,183.594,-44.922,-24.414,3.906,0.000
1776091780.840,16.113,-42.480,-20.508,-26.367,0.000
1776091780.844,-315.430,-46.387,-12.695,-80.566,0.000
1776091780.848,-207.520,-46.387,-22.461,-59.082,0.000
1776091780.851,141.113,-39.551,-39.551,-8.789,0.000
1776091780.855,104.492,-43.945,-36.621,-16.113,0.000
1776091780.859,-255.371,-53.711,-32.227,-65.430,0.000
1776091780.863,-293.945,-51.758,-41.016,-68.848,0.000
1776091780.867,61.523,-45.410,-43.945,-17.090,0.000
1776091780.871,172.852,-46.387,-27.832,3.418,0.000
1776091780.875,-162.598,-53.711,-20.996,-57.129,0.000
1776091780.879,-337.402,-52.734,-26.367,-87.891,0.000
1776091780.883,-28.320,-46.387,-29.297,-29.297,0.000
1776091780.887,211.914,-42.969,-23.438,7.324,0.000
1776091780.891,-41.504,-41.504,-12.207,-32.227,0.000
1776091780.894,-344.238,-36.133,-21.973,-97.168,0.000
1776091780.898,-142.090,-34.180,-31.250,-64.941,0.000
1776091780.902,187.012,-36.133,-29.785,-4.883,0.000
1776091780.906,36.621,-46.875,-26.367,-37.109,0.000
1776091780.910,-309.570,-49.805,-22.949,-93.262,0.000
1776091780.914,-225.586,-43.457,-26.367,-86.426,0.000
1776091780.918,135.742,-47.852,-36.621,-29.785,0.000
1776091780.922,122.559,-46.387,-33.203,-29.785,0.000
1776091780.926,-249.512,-45.410,-33.203,-106.934,0.000
1776091780.930,-310.059,-52.246,-41.504,-110.352,0.000
1776091780.934,55.664,-55.664,-45.898,-24.414,0.000
1776091780.937,169.922,-55.664,-47.363,-22.461,0.000
1776091780.941,-180.664,-58.105,-38.086,-108.398,0.000
1776091780.945,-375.000,-54.688,-33.691,-137.207,0.000
1776091780.949,-82.031,-48.340,-33.691,-79.102,0.000
1776091780.953,175.781,-41.504,-24.902,-37.598,0.000
1776091780.957,-53.223,-44.434,-22.461,-93.750,0.000
1776091780.961,-363.770,-60.547,-23.926,-153.320,0.000
1776091780.965,-195.312,-65.918,-23.926,-106.445,0.000
1776091780.969,148.438,-56.152,-29.297,-44.922,0.000
1776091780.973,35.156,-50.781,-33.203,-82.031,0.000
1776091780.977,-323.730,-59.570,-33.203,-138.184,0.000
1776091780.980,-270.020,-61.035,-28.320,-107.910,0.000
1776091780.984,89.844,-45.410,-27.832,-48.828,0.000
1776091780.988,110.352,-43.945,-28.320,-54.199,0.000
1776091780.992,-241.211,-54.688,-22.461,-115.234,0.000
1776091780.996,-334.473,-47.363,-19.531,-124.023,0.000
1776091781.000,-1.465,-47.852,-31.738,-67.383,0.000
1776091781.004,162.598,-52.734,-39.551,-42.969,0.000
1776091781.008,-128.418,-49.805,-31.250,-91.797,0.000
1776091781.012,-358.398,-54.199,-26.367,-121.582,0.000
1776091781.016,-109.863,-56.152,-34.668,-66.895,0.000
1776091781.020,179.688,-48.828,-37.109,-30.273,0.000
1776091781.023,-11.230,-55.176,-26.855,-58.594,0.000
1776091781.027,-344.238,-65.430,-29.785,-104.492,0.000
1776091781.031,-200.684,-55.664,-33.691,-87.402,0.000
1776091781.035,159.668,-43.945,-24.902,-23.438,0.000
1776091781.039,79.590,-49.805,-20.508,-36.133,0.000
1776091781.043,-299.805,-53.223,-31.250,-114.746,0.000
1776091781.047,-295.898,-50.293,-34.180,-104.492,0.000
1776091781.051,76.172,-45.410,-38.086,-30.273,0.000
1776091781.055,136.719,-46.387,-42.969,-25.879,0.000
1776091781.059,-213.379,-52.246,-30.273,-83.984,0.000
1776091781.063,-349.609,-51.758,-22.461,-91.797,0.000
1776091781.067,-37.109,-48.340,-24.902,-32.715,0.000
1776091781.070,169.434,-49.316,-35.156,-11.719,0.000
1776091781.074,-105.469,-51.270,-43.945,-59.082,0.000
1776091781.078,-371.094,-50.781,-41.016,-107.910,0.000
1776091781.082,-128.418,-54.688,-35.645,-53.711,0.000
1776091781.086,180.664,-55.664,-34.668,10.254,0.000
1776091781.090,-4.395,-50.781,-41.016,-43.457,0.000
1776091781.094,-341.797,-45.898,-34.668,-94.238,0.000
1776091781.098,-233.398,-52.734,-32.715,-63.477,0.000
1776091781.102,123.047,-57.617,-42.969,-13.672,0.000
1776091781.106,83.984,-47.852,-38.086,-25.391,0.000
1776091781.110,-275.391,-43.457,-28.809,-81.543,0.000
1776091781.113,-299.805,-54.688,-36.133,-80.078,0.000
1776091781.117,55.664,-51.758,-44.922,-18.555,0.000
1776091781.121,161.133,-38.086,-36.133,-2.441,0.000
1776091781.125,-163.574,-41.992,-24.414,-62.012,0.000
1776091781.129,-330.078,-48.828,-17.090,-80.078,0.000
1776091781.133,-51.270,-42.480,-28.809,-29.785,0.000
1776091781.137,180.176,-31.738,-36.133,13.184,0.000
1776091781.141,-57.129,-31.250,-29.785,-32.715,0.000
1776091781.145,-349.609,-42.969,-28.320,-95.703,0.000
1776091781.149,-150.879,-44.434,-29.297,-57.617,0.000
1776091781.153,167.969,-42.480,-36.621,-4.883,0.000
1776091781.157,21.973,-46.875,-38.086,-34.180,0.000
1776091781.160,-323.242,-46.387,-29.297,-86.426,0.000
1776091781.164,-242.676,-38.086,-24.902,-64.453,0.000
1776091781.168,121.582,-33.203,-30.762,-3.906,0.000
1776091781.172,124.023,-33.691,-25.391,-1.953,0.000
1776091781.176,-239.746,-47.852,-22.461,-66.895,0.000
1776091781.180,-323.730,-55.176,-41.504,-100.098,0.000
1776091781.184,26.367,-46.875,-48.340,-30.273,0.000
1776091781.188,174.805,-41.504,-39.551,-11.719,0.000
1776091781.192,-145.996,-49.316,-34.180,-78.613,0.000
1776091781.196,-348.145,-48.828,-30.762,-99.609,0.000
1776091781.200,-77.637,-51.270,-38.086,-46.875,0.000
1776091781.203,178.711,-55.176,-38.574,-1.465,0.000
1776091781.207,-38.086,-46.875,-25.879,-41.504,0.000
1776091781.211,-339.844,-44.434,-17.578,-93.262,0.000
1776091781.215,-171.387,-46.875,-17.578,-67.871,0.000
1776091781.219,166.992,-46.387,-21.973,-12.695,0.000
1776091781.223,54.688,-42.480,-25.879,-40.039,0.000
1776091781.227,-319.824,-43.945,-27.832,-104.004,0.000
1776091781.231,-280.762,-50.293,-34.668,-93.262,0.000
1776091781.235,88.867,-49.805,-40.039,-33.691,0.000
1776091781.239,125.977,-45.898,-35.645,-35.645,0.000
1776091781.243,-221.191,-45.410,-30.762,-94.727,0.000
1776091781.246,-321.777,-44.434,-26.367,-104.004,0.000
1776091781.250,15.625,-39.062,-21.973,-40.527,0.000
1776091781.254,196.289,-29.297,-25.391,-15.137,0.000
1776091781.258,-100.098,-34.668,-26.855,-70.312,0.000
1776091781.262,-337.891,-46.387,-24.414,-104.980,0.000
1776091781.266,-88.379,-46.387,-29.297,-49.316,0.000
1776091781.270,193.359,-35.645,-41.992,-11.230,0.000
1776091781.274,-4.395,-42.969,-47.852,-52.734,0.000
1776091781.278,-331.543,-51.270,-40.527,-103.027,0.000
1776091781.281,-192.383,-39.551,-34.668,-65.430,0.000
1776091781.286,156.738,-31.250,-35.156,-5.371,0.000
1776091781.289,86.426,-30.273,-25.391,-16.602,0.000
1776091781.293,-272.949,-32.715,-15.625,-69.336,0.000
1776091781.297,-283.691,-39.062,-27.832,-81.543,0.000
1776091781.301,82.520,-32.227,-33.203,-23.926,0.000
1776091781.305,169.922,-29.297,-25.391,8.789,0.000
1776091781.309,-177.246,-39.062,-24.414,-44.434,0.000
1776091781.313,-328.125,-39.551,-33.203,-83.984,0.000
1776091781.317,-11.230,-31.250,-36.621,-25.391,0.000
1776091781.321,192.871,-33.691,-37.598,14.160,0.000
1776091781.324,-80.078,-38.574,-39.062,-43.945,0.000
1776091781.328,-343.262,-37.598,-35.156,-88.379,0.000
1776091781.332,-127.930,-36.133,-32.715,-36.133,0.000
1776091781.336,187.988,-33.203,-23.926,23.926,0.000
1776091781.340,27.344,-41.016,-19.531,-11.230,0.000
1776091781.344,-317.871,-44.434,-22.461,-78.125,0.000
1776091781.348,-217.773,-43.457,-38.086,-65.918,0.000
1776091781.352,142.578,-43.457,-43.457,9.277,0.000
1776091781.356,118.652,-44.922,-29.297,4.395,0.000
1776091781.360,-258.301,-46.387,-26.855,-84.961,0.000
1776091781.364,-303.711,-43.945,-32.715,-93.262,0.000
1776091781.367,59.570,-38.086,-35.156,-16.113,0.000
1776091781.371,168.945,-31.738,-33.691,-1.953,0.000
1776091781.375,-162.598,-30.762,-31.250,-63.965,0.000
1776091781.379,-346.680,-37.109,-33.203,-85.449,0.000
1776091781.383,-59.082,-43.457,-42.480,-42.480,0.000
1776091781.387,183.594,-38.574,-47.852,-4.883,0.000
1776091781.391,-49.316,-38.086,-38.574,-48.340,0.000
1776091781.395,-333.496,-45.410,-30.273,-93.262,0.000
1776091781.399,-144.043,-51.758,-30.762,-44.434,0.000
1776091781.403,174.316,-51.270,-41.504,0.977,0.000
1776091781.407,36.621,-48.340,-39.551,-38.574,0.000
1776091781.411,-313.477,-48.828,-28.320,-95.215,0.000
1776091781.414,-229.492,-44.434,-24.902,-63.965,0.000
1776091781.418,132.812,-40.039,-31.738,-3.906,0.000
1776091781.422,124.023,-38.086,-35.645,-22.461,0.000
1776091781.426,-233.398,-45.410,-33.203,-91.797,0.000
1776091781.430,-312.012,-53.711,-34.668,-96.191,0.000
1776091781.434,29.785,-47.363,-41.016,-23.926,0.000
1776091781.438,185.547,-45.410,-32.715,5.859,0.000
1776091781.442,-125.977,-53.223,-21.484,-65.918,0.000
1776091781.446,-341.797,-55.176,-28.320,-107.422,0.000
1776091781.450,-72.266,-45.898,-33.691,-38.574,0.000
1776091781.454,195.312,-41.016,-32.715,9.766,0.000
1776091781.457,-19.531,-48.340,-31.250,-43.945,0.000
1776091781.461,-325.684,-57.617,-26.855,-92.285,0.000
1776091781.465,-165.527,-47.363,-33.691,-62.988,0.000
1776091781.469,177.734,-37.109,-34.668,-0.977,0.000
1776091781.473,75.684,-41.504,-30.762,-20.508,0.000
1776091781.477,-293.945,-52.246,-40.527,-93.750,0.000
1776091781.481,-263.672,-51.758,-46.875,-85.938,0.000
1776091781.485,104.980,-39.062,-45.410,-20.508,0.000
1776091781.489,152.832,-37.598,-37.109,-12.695,0.000
1776091781.493,-195.312,-39.551,-32.227,-77.148,0.000
1776091781.497,-324.707,-41.016,-41.016,-108.398,0.000
